epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,9060.93,0.83853,0.45909,0.90536,0.93225,0.91518,0.94916,0.69103,0.94367,0.47387,0.95049,0.004258,0.004258,0.004258
118,9144.57,0.82671,0.44965,0.90675,0.94043,0.88807,0.94514,0.69036,0.94947,0.47149,0.95488,0.0042085,0.0042085,0.0042085
119,9228.7,0.82127,0.45435,0.89857,0.93398,0.89911,0.94336,0.68684,0.9512,0.47386,0.95198,0.004159,0.004159,0.004159
120,9310.76,0.83561,0.45141,0.89951,0.92429,0.9,0.94079,0.6845,0.94441,0.47626,0.95677,0.0041095,0.0041095,0.0041095
121,9393.08,0.81194,0.4487,0.89975,0.93266,0.90179,0.94322,0.68947,0.9488,0.47308,0.95865,0.00406,0.00406,0.00406
122,9475.72,0.82859,0.45136,0.90035,0.93861,0.90268,0.94154,0.68549,0.948,0.48066,0.9548,0.0040105,0.0040105,0.0040105
123,9558.35,0.82812,0.44791,0.90304,0.93351,0.9026,0.94074,0.68205,0.96334,0.48495,0.96296,0.003961,0.003961,0.003961
124,9641.01,0.81149,0.44372,0.89988,0.94762,0.89554,0.9406,0.68865,0.95041,0.47048,0.95439,0.0039115,0.0039115,0.0039115
125,9724.37,0.81993,0.44818,0.89737,0.93961,0.90268,0.94265,0.69055,0.9452,0.47558,0.95757,0.003862,0.003862,0.003862
126,9808.68,0.82295,0.44825,0.90318,0.93023,0.90469,0.94373,0.6899,0.94706,0.46509,0.95649,0.0038125,0.0038125,0.0038125
127,9891.43,0.82646,0.44259,0.90346,0.9351,0.90179,0.94102,0.68828,0.94917,0.47459,0.95648,0.003763,0.003763,0.003763
128,9982.28,0.81678,0.43555,0.89808,0.95619,0.88214,0.94311,0.6939,0.94146,0.46978,0.95394,0.0037135,0.0037135,0.0037135
129,10067.7,0.81283,0.43915,0.89729,0.94934,0.88125,0.94155,0.68791,0.94789,0.47589,0.95903,0.003664,0.003664,0.003664
130,10154.3,0.81197,0.45314,0.89691,0.94275,0.89107,0.93802,0.68398,0.95053,0.48499,0.96277,0.0036145,0.0036145,0.0036145
131,10245.9,0.81164,0.43305,0.89799,0.94042,0.89018,0.93915,0.68878,0.94593,0.47686,0.9606,0.003565,0.003565,0.003565
132,10337,0.80919,0.43507,0.89701,0.93514,0.89911,0.93892,0.68786,0.94597,0.47324,0.95768,0.0035155,0.0035155,0.0035155
133,10423.1,0.80251,0.43969,0.89403,0.9444,0.90357,0.94135,0.69013,0.9451,0.46752,0.95641,0.003466,0.003466,0.003466
134,10508.7,0.80796,0.42705,0.89608,0.93957,0.90804,0.94392,0.69466,0.9432,0.46065,0.95582,0.0034165,0.0034165,0.0034165
135,10593.4,0.79712,0.42734,0.89601,0.93364,0.90089,0.94095,0.69509,0.94485,0.46278,0.95523,0.003367,0.003367,0.003367
136,10687.7,0.79862,0.42579,0.89224,0.93323,0.91071,0.93935,0.68963,0.94146,0.46818,0.95256,0.0033175,0.0033175,0.0033175
137,10772.2,0.79235,0.42706,0.89194,0.93815,0.91161,0.93919,0.68953,0.94239,0.46154,0.95127,0.003268,0.003268,0.003268
138,10857.1,0.79334,0.41922,0.87883,0.93614,0.90268,0.94123,0.69107,0.94038,0.45261,0.9499,0.0032185,0.0032185,0.0032185
